orbital_period,transit_depth,radius_ratio,stellar_radius,stellar_mass,signal_to_noise,duration_hours,is_planet
6.770300385,0.001304,0.037414,,,50.8,2.0844,1.0
0.444291966,0.0109674,0.396105,,,299.7,2.0792,0.0
14.74914825,0.0004302,0.018864,,,107.4,6.0995,1.0
36.2761238,0.0015726,0.035273,,,45.5,4.7865,1.0
17.46087931,0.0008124,0.026969,,,22.6,2.2641,1.0
3.219814777,0.0004882,0.019702,,,30.5,2.0642,1.0
5.912273234,0.0009614,0.027826,,,62.8,2.3254,1.0
8.98581901,0.0008813,0.026527,,,51.8,2.8606,1.0
6.481633073,0.0002985,0.017836,,,125.6,3.784,1.0
12.940668656,0.04245,0.259639,,,307.5,2.4845,0.0
3.187067566,0.0010374000000000002,0.269659,,,37.2,3.119,0.0
5.826657508,0.0015390999999999998,0.035356,,,81.1,2.9183,1.0
12.41216347,0.0006113,0.02227,,,25.6,3.739,1.0
18.74649011,0.0007968,0.026327,,,26.7,3.895,1.0
20.86021229,0.0019105,0.040067,,,117.0,5.1937,1.0
42.63427848,0.0017193,0.038058,,,78.7,6.1998,1.0
87.6476068,0.0010096,0.029163,,,37.5,8.871,1.0
5.09246539,0.000254,0.014236,,,17.1,3.659,0.0
6.198273591,0.0473026,0.202041,,,2561.1,7.53837,0.0
1.023471798,0.0008614,0.038794,,,63.0,2.3499,0.0
0.51872711,0.0007141000000000001,0.229228,,,93.3,1.252,0.0
17.31711739,0.001473,0.037282,,,35.9,3.1518,1.0
9.42889884,0.0005654,0.021623,,,50.4,4.4481,1.0
48.93786896,0.0072401,0.125795,,,445.7,6.5868,0.0
1.204274435,0.00018580000000000002,0.012855,,,34.7,1.3362,0.0
7.71790675,0.00030680000000000003,0.016108,,,12.6,1.84,1.0
27.6652847,0.00046919999999999997,0.019867,,,36.1,6.633,1.0
8.667822346,0.0021219,0.326603,,,187.6,4.9658,0.0
0.948950734,0.002133,0.298025,,,238.6,4.0245,0.0
0.995861402,0.0049938000000000005,0.349278,,,272.0,1.1507,0.0
86.67856052,0.0082441,0.083303,,,318.3,10.1289,1.0
7.6746614,0.000503,0.025638,,,20.8,1.9374,1.0
0.445275074,0.0002547,0.015329,,,86.3,2.276,0.0
27.40229859,0.0007475,0.025079,,,79.3,6.8491,1.0
7.34373964,0.0005744,0.022075,,,32.2,1.1784,1.0
0.933749106,0.0001862,0.013481,,,136.3,4.256,0.0
2.037440623,0.0001186,0.010693,,,27.0,3.442,0.0
9.991625291,0.0034505,0.325317,,,220.3,3.8552,0.0
86.64764448,0.0073116000000000006,0.07685,,,241.9,4.2326,1.0
36.33750453,0.0028284,0.054879,,,96.8,7.06,1.0
22.687155,0.00096,0.028022,,,122.8,5.4921,1.0
14.64613058,0.0005935,0.022987,,,30.0,5.688,1.0
148.272013,0.0017074000000000002,0.04452,,,21.8,4.192,1.0
1.506507172,0.0008809,0.259398,,,86.7,4.5346,0.0
3.341913228,0.0007252999999999999,0.243351,,,39.0,3.813,0.0
2.711504086,0.0008375,0.026533,,,64.5,3.0099,1.0
7.21203748,0.0009504,0.028255,,,51.5,4.0491,1.0
1.625522174,0.007969,0.080543,,,799.7,2.38963,1.0
7.544039,0.00032260000000000004,0.194187,,,14.2,6.222,0.0
33.60123371,0.0074259,0.083298,,,247.9,4.4056,1.0
6.76652928,0.0004507,0.019382,,,29.2,2.9004,1.0
4.347288783,0.0004516,0.019273,,,39.7,2.1024,1.0
4.601811819,0.0007559,0.02579,,,60.8,2.2607,1.0
11.18719905,0.00035360000000000003,0.017042,,,21.9,3.252,1.0
4.220965778,0.00226,0.046401,,,157.8,3.0854,1.0
6.998099523,0.020285,6.502574,,,192.3,2.0488,0.0
9.467821474,0.002237,0.042684,,,124.7,2.4327,1.0
0.893040969,0.0007417000000000001,0.024717,,,87.8,1.0981,1.0
20.83426731,0.0009884,0.028495,,,45.1,4.0454,1.0
9.94602357,0.0009945,0.028229,,,51.0,3.3862,1.0
1.04562195,0.000213,0.013092,,,25.3,1.8955,1.0
4.08897299,0.00015790000000000002,0.011602,,,19.0,3.585,1.0
2.866680334,0.0007124,0.035102,,,43.0,1.1264,0.0
17.44486016,0.0008269,0.030722,,,46.0,4.445,1.0
8.30697421,0.00015869999999999998,0.163795,,,17.4,2.76,0.0
54.35635067,0.0105104,0.283169,,,628.1,6.4345,0.0
0.54624855,0.0006397000000000001,0.242745,,,42.9,2.0543,0.0
12.21828097,0.0018434,0.043209,,,90.1,2.6969,1.0
8.387210055,0.004952,0.369981,,,180.6,1.6477,0.0
15.2384539,0.007019,0.082932,,,56.0,19.292,0.0
0.528755447,0.0004085,0.223797,,,100.1,5.714,0.0
6.10027621,0.0007666,0.025279,,,43.2,4.7476,1.0
5.48990788,0.0005989,0.225166,,,36.7,4.02,0.0
31.5925809,0.0001451,0.010989,,,25.5,13.566,1.0
17.157236,0.0001104,0.009558,,,23.6,11.284,1.0
93.881556,0.00018869999999999998,0.01242,,,23.7,20.644,0.0
1.97376085,0.0302224,0.159864,,,1252.5,1.82542,1.0
3.305577989,0.017971,0.335281,,,39.6,2.5903,0.0
4.800653901,0.0153044,0.124793,,,298.0,9.0419,0.0
13.48457668,0.0006535,0.023452,,,80.8,5.0197,1.0
5.2972293,0.0012105,0.030552,,,31.8,3.799,0.0
133.460999,0.0050329,0.064443,,,162.3,11.4997,1.0
15.19423359,0.0003678,0.021229,,,18.1,3.106,1.0
14.17098745,0.0030708000000000003,0.049395,,,93.6,3.4804,0.0
31.9734169,0.0014144000000000001,0.285156,,,62.5,13.262,0.0
14.13175309,0.001033,0.033654,,,40.1,4.0136,1.0
1.061934816,0.0004372,0.270704,,,74.5,3.2551,0.0
9.02930689,0.0010198,0.028718,,,53.9,3.1449,1.0
10.328035714,0.0169177,0.118805,,,636.8,7.7915,0.0
17.855221681,0.0090652,0.08815,,,915.7,7.41287,1.0
4.90144976,0.00014069999999999998,0.011136,,,50.6,4.1654,1.0
143.2063047,0.0105657,0.094044,,,138.8,8.9302,1.0
60.32494216,0.0202804,0.128744,,,347.2,6.6188,1.0
1.540397253,0.0008161,0.257087,,,38.8,2.1541,0.0
5.95489993,0.0014107,0.033728,,,87.2,2.3892,1.0
12.03987488,0.0012506,0.031605,,,57.6,2.7363,1.0
1.763587535,0.0045906,0.064717,,,4061.9,3.16877,1.0
21.22261195,0.000366,0.01746,,,114.9,6.5093,1.0
20.83762895,0.000439,0.020532,,,14.9,2.3734,1.0
23.58917143,0.0012007,0.040151,,,53.3,5.073,1.0
26.44439337,0.0018435,0.038511,,,88.0,3.9783,1.0
5.71462396,0.00029780000000000003,0.016046,,,16.7,2.336,1.0
3.388012244,0.00028010000000000003,0.015454,,,30.6,2.6849,1.0
5.83909761,0.00027360000000000004,0.015116,,,25.2,3.1915,1.0
1.620467654,0.0001596,0.011493,,,22.7,2.1888,1.0
2.947376671,0.0004332,1.654364,,,62.3,2.0911,0.0
5.014234733,0.006536,0.074468,,,794.3,4.589,1.0
10.6816951,0.0003078,0.016847,,,21.9,3.605,1.0
18.82744023,0.0010062,0.028791,,,29.5,4.664,1.0
68.832195,0.0006781000000000001,0.024975,,,8.2,3.31,0.0
8.4120069,0.0008196,0.025159,,,39.7,3.923,0.0
3.012476582,0.0011385,0.294213,,,253.4,3.1424,0.0
224.7789355,0.0034875,0.056891,,,235.7,11.1899,1.0
5.747711909,0.0008201,0.026906,,,51.7,1.8923,1.0
37.4783492,0.0014679,0.209206,,,18.3,5.317,0.0
145.5624926,0.0029316,0.335735,,,58.1,5.4126,0.0
161.5278347,0.004653600000000001,0.061844,,,54.7,3.6734,1.0
0.73093905,0.0004511,0.018735,,,52.4,2.8437,0.0
11.39102358,0.0004486,0.020993,,,10.5,2.303,1.0
12.33343853,0.0005364,0.030411,,,31.7,6.221,1.0
8.14515981,0.0004468,0.025296,,,32.2,5.073,1.0
18.9985279,0.0004307,0.318792,,,16.9,4.529,1.0
15.06649901,0.036348,0.317877,,,154.6,5.9885,0.0
34.82008158,0.018847799999999998,0.132704,,,882.6,11.1711,0.0
0.651784374,0.0027793,0.290399,,,195.2,2.0141,0.0
11.11620211,0.0048439,0.082423,,,115.3,4.211,0.0
1.922861499,0.0019162,0.051164,,,103.4,3.5734,0.0
0.635445336,0.0025474,0.316337,,,182.2,1.8592,0.0
1.665784138,0.0020062,0.319369,,,148.0,1.8946,0.0
31.99552485,0.0013761,0.036106,,,128.0,4.2817,1.0
11.41926141,0.0009156,0.027481,,,58.0,3.9908,1.0
5.93821065,0.0005225,0.664007,,,33.6,2.5128,0.0
0.655001616,0.0002712,0.139253,,,104.5,1.8136,0.0
5.729317577,0.0008654,0.028094,,,59.0,1.1816,1.0
11.60908533,0.0004893,0.019868,,,34.1,2.2603,1.0
2.99025443,0.0005892,0.021279,,,48.5,5.414,0.0
1.594745374,0.0150445,0.115879,,,1009.3,1.9604,1.0
4.783002698,0.0010087,0.028315,,,70.6,2.335,1.0
20.50588921,0.0021055,0.041039,,,78.5,4.0595,1.0
3.340218842,0.0016326,0.037683,,,71.6,1.9104,1.0
20.06036336,0.0014947,0.036455,,,35.2,3.3203,1.0
46.1842039,0.0013947,0.033974,,,26.0,4.758,1.0
51.53997972,0.0036443,0.05435,,,155.5,6.3994,1.0
5.902245782,0.0007023,0.023909,,,59.3,2.9003,1.0
2.382951591,0.00039160000000000003,0.018369,,,41.4,1.8876,1.0
21.02250608,0.0017725,0.037466,,,62.4,4.1072,1.0
226.8904775,0.0031364,0.055361,,,46.8,7.558,1.0
1.956811408,0.024905,0.327759,,,125.4,2.1958,0.0
6.104849417,0.0020903000000000002,0.04092,,,293.7,4.6912,1.0
6.581477136,0.0023189,0.042884,,,116.2,3.0896,1.0
2.382652873,0.0007054,0.025814,,,45.5,1.8888,1.0
24.66461416,0.0023988,0.050261,,,56.7,2.8579,1.0
11.51517167,0.0013574000000000001,0.033306,,,53.2,2.006,1.0
3.601465336,0.0007777000000000001,0.024764,,,50.7,2.2753,1.0
8.09695764,0.0002835,0.182422,,,35.4,3.319,0.0
32.3122867,0.0006778,0.02967,,,33.6,6.569,1.0
9.22961384,0.0004921,0.020371,,,19.3,2.235,1.0
14.5598556,0.0002906,0.015571,,,15.6,5.624,1.0
1.739428983,0.0058974,3.315613,,,130.0,2.4894,0.0
1.217266418,0.0058115,0.081026,,,603.4,3.3208,0.0
19.563092517,0.0129922,0.118835,,,2477.0,6.9547,0.0
4.24439049,0.000174,0.015253,,,15.1,3.282,1.0
0.890110752,0.0003215,0.016162,,,19.6,0.8774,0.0
5.76573396,0.000248,0.015428,,,22.2,2.924,0.0
4.77800306,0.000473,0.019376,,,115.4,2.7361,1.0
7.42608123,0.0004433,0.019228,,,37.5,3.6379,1.0
15.9868932,0.0001785,0.012587,,,10.9,4.158,1.0
55.6639167,0.0034144,0.366484,,,103.4,23.546,0.0
0.741057213,0.0019963,0.314771,,,251.9,1.05299,0.0
2.988085455,0.0008028,0.246924,,,48.2,3.68,0.0
81.0637895,0.000476,0.020793,,,19.4,3.001,1.0
2.783883492,0.0009039,0.286516,,,86.1,2.4546,0.0
0.393727296,0.0009035,0.261231,,,82.4,3.02,0.0
8.17242644,0.0008642999999999999,0.033266,,,37.0,3.902,1.0
40.05881661,0.0012394,0.03618,,,62.6,5.595,1.0
50.28635977,0.0011193,0.030461,,,99.5,6.3212,1.0
22.79020351,0.0006179,0.02233,,,47.7,5.0394,1.0
46.6856205,0.0005888,0.022055,,,59.0,6.3794,1.0
13.26079792,0.0001994,0.01276,,,17.6,3.912,1.0
1.061932545,0.0001336,0.011349,,,80.2,2.1429,0.0
3.180027898,0.0001203,0.009989,,,50.4,3.5797,1.0
7.82502168,0.0005208,0.022312,,,15.9,2.186,1.0
3.895936525,0.0085448,0.08689,,,370.8,2.3111,1.0
22.36646466,0.0009868,0.028938,,,32.1,5.228,1.0
7.748094239,0.0024721,0.046615,,,113.2,3.5957,1.0
23.96793669,0.0011823,0.03141,,,27.5,3.827,1.0
12.69104387,0.0002521,0.014487,,,60.2,3.7727,1.0
9.439459486,0.0030361,0.048953,,,175.2,2.8979,1.0
20.47748843,0.0013824,0.034376,,,52.7,2.8364,1.0
3.336123113,0.0005162999999999999,0.020396,,,41.6,1.9616,1.0
8.01078456,0.0013335999999999999,0.03347,,,48.5,2.312,1.0
12.07134205,0.0007592,0.025158,,,31.0,4.3224,1.0
20.99587872,0.0007673,0.025412,,,18.2,2.6333,1.0
25.8474958,0.0005373999999999999,0.021322,,,27.3,5.985,1.0
40.715561,0.0006809,0.023993,,,28.9,6.894,1.0
10.810132734,0.0061652,0.099512,,,806.5,4.4618,0.0
66.789347,0.0003585,0.018351,,,9.5,4.08,0.0
20.42720701,0.001273,0.042256,,,36.7,3.447,0.0
28.59914031,0.0015850999999999999,0.036375,,,53.8,3.6567,1.0
24.58716355,0.0009075,0.028979,,,35.6,3.984,1.0
3.7228551,0.0029692,0.060156,,,294.8,12.8164,0.0
3.341799486,0.0001782,0.01238,,,48.8,2.9254,1.0
1.073917869,0.0019265999999999999,0.315181,,,137.5,2.4305,0.0
4.206096814,0.0012981,0.277993,,,149.3,10.7381,0.0
19.56313723,0.005536,0.082732,,,157.8,6.8575,0.0
2.227718792,0.001039,0.0882,,,124.3,4.9699,0.0
0.591914504,0.0010577,0.380366,,,56.3,1.0225,0.0
0.73094589,0.0002502,0.184858,,,37.5,4.32,0.0
18.92537246,0.0006409,0.026104,,,41.0,3.9835,1.0
1.475323222,0.0001549,0.011027,,,27.2,2.3155,1.0
4.15246118,0.0002234,0.01428,,,24.5,2.5755,1.0
8.7348852,0.00027069999999999997,0.015161,,,24.8,4.49,1.0
3.71840884,7.72e-05,0.008047,,,9.6,3.611,0.0
359.047933,0.0056227,0.067781,,,91.1,16.637,0.0
8.70798309,0.0014195999999999998,0.033251,,,28.1,2.4904,1.0
14.8623076,0.00084,0.025982,,,14.4,3.161,0.0
4.17634276,0.0005315,0.020401,,,14.9,2.335,1.0
119.67747,0.0032541,0.347764,,,52.0,32.274,0.0
3.98216698,0.0003813,0.019666,,,27.1,2.396,0.0
24.8056775,0.0006244,0.022674,,,39.4,6.148,1.0
44.3471936,0.0007917,0.025732,,,40.5,6.43,1.0
9.2207691,0.00014,0.010738,,,13.2,4.907,1.0
13.6396648,0.0001627,0.011586,,,13.3,5.425,1.0
203.250506,0.0002389,0.014194,,,7.0,9.81,0.0
14.37457572,0.00033580000000000003,0.016643,,,55.2,4.7892,1.0
9.65188331,0.0001032,0.009238,,,19.8,4.296,1.0
8.29561738,0.0008242999999999999,0.03178,,,17.9,1.3421,1.0
8.11437482,0.001558,0.037204,,,56.4,2.2736,1.0
38.036729482,0.0828716,0.27018,,,1300.0,4.34617,0.0
4.64090031,0.0024506,0.333559,,,296.9,35.512,0.0
7.95825328,5e-05,0.006915,,,14.7,4.377,1.0
21.81295996,0.0011754,0.030952,,,37.8,4.3791,1.0
7.91936937,0.015148100000000001,0.121984,,,389.0,3.3148,0.0
7.41113177,0.0006205,0.024438,,,50.4,2.5242,1.0
1.000747038,0.0018235,0.047993,,,147.4,0.9967,0.0
8.884922995,0.0160534,0.114124,,,388.2,2.07004,1.0
8.09888906,0.006911100000000001,0.076211,,,435.9,4.20241,1.0
31.71981013,0.0003634,0.017414,,,63.1,4.819,1.0
10.00653012,0.0009361,0.032174,,,71.9,5.344,1.0
10.37168928,0.0012549000000000002,0.033023,,,64.5,3.035,1.0
12.53248222,0.0011459,0.032795,,,66.7,4.0168,1.0
13.19720694,0.0021414,0.043296,,,116.2,3.4872,1.0
33.6528474,0.0011408,0.031582,,,41.9,3.9616,1.0
5.90127815,0.0015252,0.035599,,,56.6,2.1979,1.0
8.75209691,0.0013675999999999998,0.0337,,,44.8,2.3742,1.0
4.618767792,0.0043991,0.066285,,,270.1,5.9957,0.0
0.525154153,0.0007475,0.255581,,,116.1,2.1441,0.0
1.303861044,0.0005982,0.282709,,,140.6,4.0541,0.0
2.55549176,0.0001138,0.237273,,,24.3,9.083,0.0
3.411758679,0.0005706,0.240197,,,35.6,3.158,0.0
0.525426427,0.00032460000000000003,0.016596,,,63.6,1.0801,0.0
19.97867,0.0009442999999999999,0.033104,,,86.2,10.168,0.0
1.269091415,0.0003409,0.016909,,,73.5,1.4647,1.0
10.26547688,0.0003996,0.019462,,,20.1,3.733,0.0
0.895277575,0.0005345,0.025524,,,132.1,2.711,0.0
9.673958488,0.0009527,0.027629,,,178.0,3.2641,1.0
37.8102649,0.0005702999999999999,0.021892,,,35.2,8.733,1.0
25.93406406,0.0004145,0.018556,,,42.2,4.6142,1.0
83.4463485,0.000503,0.020442,,,36.1,6.536,1.0
7.04710032,0.0004009,0.216054,,,24.0,2.926,0.0
3.234699282,0.0105587,0.092633,,,3003.8,3.59385,1.0
8.925079516,0.0009775,0.031128,,,135.8,2.6766,1.0
11.63486009,0.0002923,0.015413,,,18.4,5.466,1.0
33.1981761,0.0003367,0.018978,,,11.8,4.709,1.0
0.643794198,0.0004567,0.215255,,,53.7,1.5662,0.0
16.08832318,0.0005978,0.023572,,,31.3,5.731,1.0
10.30067919,0.0002718,0.015115,,,16.4,4.885,1.0
6.0990118,0.0002275,0.014675,,,39.3,3.6112,0.0
3.548465446,0.0072515,0.078272,,,2486.5,4.56904,1.0
118.3786735,0.0010833,0.029761,,,83.1,9.5574,1.0
49.4781446,0.0004966,0.020297,,,20.4,2.493,1.0
30.8639476,0.0002565,0.017519,,,63.0,8.864,1.0
8.0922105,6.53e-05,0.009433,,,37.5,5.7696,1.0
3.117087797,0.0121521,0.396147,,,441.7,3.06941,0.0
15.37562369,0.015337,0.12103,,,166.0,3.3169,1.0
8.10363271,0.0008879,0.026361,,,39.3,3.161,1.0
4.71510843,0.0004175,0.018268,,,21.3,2.506,1.0
6.365839713,0.0007807000000000001,0.026275,,,70.8,2.9721,1.0
5.97581754,0.0009624,0.035468,,,50.3,3.065,0.0
2.507089906,0.0013392,0.295115,,,64.9,2.0067,0.0
18.64932728,0.0008936,0.027096,,,46.1,4.4056,1.0
3.96996298,0.0002992,0.018305,,,15.0,1.1757,1.0
4.40841331,0.0005494,0.025379,,,45.1,5.012,1.0
7.9426176,0.0015907,0.046289,,,60.4,6.703,0.0
4.409409243,0.012861,0.10287,,,85.8,3.8636,0.0
16.23947096,0.0025907,0.045252,,,123.8,4.0374,1.0
6.308201629,0.0013285,0.032418,,,86.2,2.9785,1.0
22.78078241,0.0019251,0.039959,,,46.4,3.3002,1.0
2.896005211,0.0006141,0.022623,,,28.6,1.6776,1.0
0.742957911,0.0008433,0.027073,,,45.3,0.6688,1.0
3.584101048,0.0026081,0.046303,,,166.3,2.7316,1.0
8.11528727,0.0008349,0.031988,,,59.1,3.211,1.0
36.9250409,0.000902,0.031099,,,39.3,4.9381,1.0
7.03902016,0.0005298,0.021176,,,54.3,3.8633,1.0
2.853133997,0.0002771,0.016317,,,39.7,1.465,1.0
6.79685353,0.0003931,0.019,,,29.8,3.1702,1.0
17.02902786,0.0005689,0.021839,,,29.8,4.645,1.0
6.84619236,0.00024680000000000004,0.014341,,,17.7,3.529,1.0
67.8321638,0.0005078,0.02055,,,15.5,7.358,1.0
43.1312147,0.0004478,0.020505,,,11.8,3.198,1.0
1.224866441,0.000196,0.012766,,,21.1,1.7086,1.0
12.99204853,0.0002706,0.014939,,,38.7,6.0175,1.0
3.749105745,0.0001826,0.015686,,,38.0,1.9826,1.0
11.08956602,0.0001481,0.011202,,,38.9,6.2877,1.0
7.24476126,5.8e-05,0.006839,,,27.2,2.3145,0.0
13.55480534,4.8299999999999995e-05,0.006462,,,16.5,2.288,0.0
42.89645024,0.0005553,0.02097,,,66.8,5.6897,1.0
35.6757453,0.0004712,0.020763,,,18.5,7.381,1.0
53.5292702,0.0010861,0.029542,,,34.5,5.668,1.0
2.757584622,0.0005631,0.021901,,,19.6,0.9267,1.0
0.928310036,0.0003762,0.017601,,,22.6,1.1899,1.0
31.8841473,0.00091,0.03477,,,25.3,6.122,1.0
4.75400072,0.0007487,0.026463,,,141.4,2.5394,1.0
14.12847677,0.0006287,0.025658,,,23.0,3.685,1.0
0.668483615,0.0028998,0.333884,,,161.2,2.0909,0.0
4.429633087,0.006120100000000001,0.363622,,,166.3,3.0257,0.0
117.93110803,0.0085066,0.088538,,,212.5,5.8796,1.0
4.887806806,0.004676,0.064413,,,116.1,2.4078,0.0
386.39833,0.000748,0.024773,,,4.9,8.519,0.0
11.973605044,0.0038229,0.371003,,,172.9,4.3117,0.0
10.30401132,0.00031610000000000004,0.016083,,,53.8,4.2246,1.0
4.99677968,0.0009347,0.030014,,,28.2,2.1717,1.0
9.48803557,0.0006158,0.022344,,,35.8,2.9575,1.0
54.4183827,0.0008747999999999999,0.027954,,,25.8,4.507,1.0
9.75192101,0.000418,0.024042,,,28.5,4.793,1.0
24.99324319,0.00026960000000000005,0.015956,,,62.0,5.9409,1.0
38.5576546,0.000993,0.03498,,,39.7,5.794,1.0
3.525632539,0.022335,0.13372,,,1996.7,2.59959,1.0
3.9043425,0.0162284,0.125229,,,323.4,3.831,0.0
9.286358079,0.0447914,0.19639,,,1671.1,3.49949,0.0
3.951405455,0.0024539,0.331342,,,117.2,2.1862,0.0
2.052349884,0.014280600000000001,0.11123,,,1072.1,2.0778,1.0
38.47876629,0.02353,0.138123,,,1077.8,5.04169,1.0
9.7704486,0.0018978,0.040133,,,58.0,2.4517,1.0
5.169804269,0.0010374000000000002,0.029936,,,41.4,2.153,1.0
20.09017037,0.0014321,0.040437,,,36.9,4.154,1.0
7.11373257,0.0008076,0.025862,,,44.4,2.1764,1.0
3.306551643,0.0005092,0.020275,,,37.8,1.8177,1.0
8.360870704,0.0020397,0.041502,,,120.9,2.7144,1.0
3.14051153,0.0014444000000000002,0.29153,,,139.5,8.2806,0.0
21.76129812,0.0013007000000000001,0.032165,,,60.0,1.243,1.0
67.5923754,0.0041581000000000005,0.063536,,,60.9,12.249,1.0
15.801100028,0.037545,0.181231,,,1642.2,6.37505,0.0
1.213770423,0.001821,0.048039,,,111.4,0.5532,1.0
36.97708808,0.0012699,0.285292,,,59.2,4.737,0.0
1.303859704,3.6700000000000004e-05,0.005894,,,34.7,2.8239,0.0
1.022678654,0.0001292,0.010229,,,21.6,1.3712,1.0
12.10968709,0.0002847,0.0187,,,33.4,6.3461,1.0
29.74454668,0.066894,0.233128,,,765.0,23.2842,0.0
14.15402428,0.061625099999999995,0.470267,,,930.3,4.47001,0.0
0.844786082,0.0024685,0.353039,,,245.6,3.5289,0.0
0.848483947,0.0019074,0.314173,,,185.0,1.4451,0.0
11.99097576,0.0021243,0.320114,,,102.8,5.7401,0.0
7.814839231,0.0020103,0.052382,,,100.0,3.0122,0.0
29.7452499,0.0007789,0.03286,,,55.9,22.695,0.0
48.6478543,0.0006418,0.038915,,,12.2,5.464,1.0
8.39842977,0.0003401,0.01755,,,28.0,6.344,1.0
8.63847391,0.0003959,0.017995,,,38.6,5.4566,1.0
13.73474071,0.0007463999999999999,0.032176,,,31.0,2.769,1.0
14.55387488,0.00031969999999999996,0.020953,,,26.8,6.973,1.0
3.00363219,0.00010120000000000001,0.009909,,,38.5,3.732,0.0
11.30123036,0.0002771,0.015086,,,18.5,4.022,1.0
1.231364189,0.0010971,0.055411,,,229.7,5.8574,0.0
2.102416517,0.0015025,0.27969,,,94.3,1.7684,0.0
11.703109303,0.004201,0.356551,,,126.6,2.0467,0.0
9.08937826,0.0007798,0.038435,,,72.7,6.255,0.0
1.577800747,0.0006977000000000001,0.356666,,,79.6,2.1626,0.0
4.8538404,0.0001964,0.016263,,,15.4,3.198,1.0
0.364860478,0.0001126,0.009721,,,23.5,1.4736,0.0
11.04605365,0.0003083,0.016086,,,24.3,4.799,1.0
2.621706694,0.004572,0.360488,,,24.3,1.941,0.0
41.16676097,0.0053863,0.202708,,,185.2,2.2133,0.0
37.590298548,0.019938900000000002,0.131379,,,929.0,4.3855,0.0
3.72020708,0.00015690000000000002,0.011348,,,15.0,1.892,1.0
43.3167427,0.0009875,0.028621,,,27.1,4.995,1.0
1.878156188,0.0007875,0.034268,,,38.4,2.058,0.0
0.64234875,0.0001037,0.009846,,,61.3,1.3699,0.0
31.0033072,0.0006452000000000001,0.023218,,,22.1,5.253,1.0
4.16787814,0.0001681,0.011622,,,32.9,2.2136,1.0
1.72086129,0.0101845,0.099872,,,1654.9,2.0243,1.0
63.934965,0.0011195,0.256016,,,45.6,12.71,0.0
16.87725775,0.0008183999999999999,0.026718,,,43.1,3.7917,1.0
12.05705659,0.0005239,0.021488,,,20.8,2.3462,1.0
4.33722007,0.0003585,0.017003,,,47.9,2.4973,1.0
1.653889476,0.00012440000000000002,0.010095,,,22.3,1.7242,1.0
9.97682072,0.0009668,0.028075,,,31.3,3.4873,1.0
14.30517579,0.0008634,0.033025,,,37.5,4.535,1.0
9.18189122,0.0003636,0.023538,,,18.2,4.343,1.0
4.33643506,0.0001085,0.010024,,,48.0,4.1445,1.0
15.95541913,0.0007626,0.024767,,,39.0,3.9851,1.0
8.25980352,0.0002984,0.015322,,,18.3,2.928,1.0
62.5613879,0.0013725999999999999,0.038618,,,35.0,5.907,1.0
3.554856338,0.0002329,0.014177,,,40.8,2.1004,1.0
23.2218115,0.00021040000000000002,0.016108,,,16.9,2.744,1.0
1.907810683,0.0001205,0.010107,,,40.9,1.8707,1.0
2.514628496,0.0002284,0.013835,,,33.3,1.6239,1.0
3.573202801,0.002975,0.049237,,,362.1,2.88,1.0
73.7578875,0.0018369,0.042132,,,20.2,2.69,1.0
8.30537702,0.0003656,0.017763,,,28.5,3.751,1.0
12.51353325,0.0004308,0.019678,,,30.0,4.301,1.0
5.63252508,0.0006344,0.023204,,,70.9,2.1448,1.0
17.9134215,0.0001978,0.014619,,,11.4,4.364,1.0
19.7919389,0.0003837,0.022714,,,22.8,3.787,1.0
5.03728033,7.63e-05,0.010281,,,20.9,2.0619,1.0
3.289726319,0.00023490000000000002,0.013779,,,27.0,2.3274,1.0
7.18644594,0.000402,0.02206,,,23.8,1.4972,1.0
30.9505927,0.00030139999999999995,0.021282,,,23.2,5.394,1.0
4.15713766,7.7e-05,0.008098,,,9.2,1.808,0.0
15.94248453,0.0010937,0.029718,,,34.3,3.4894,1.0
4.57948235,0.0002071,0.012971,,,20.0,3.106,1.0
150.381954,0.00039610000000000003,0.021711,,,7.8,4.968,0.0
2.057499811,0.0003256,0.01583,,,23.6,2.569,0.0
13.81504449,0.0010325999999999998,0.034399,,,46.7,2.3244,1.0
76.957056,0.00036710000000000003,0.018409,,,26.5,9.551,1.0
9.47850818,0.0001846,0.012482,,,26.7,6.154,1.0
4.164384505,0.002338,0.045876,,,132.1,1.8464,1.0
33.2407985,0.00034189999999999996,0.01668,,,20.4,4.675,1.0
2.97600846,0.0001032,0.009965,,,25.9,4.274,0.0
1.003931703,0.0004911000000000001,0.019769,,,25.2,1.4361,1.0
1.217000383,0.0004598,0.019082,,,26.5,1.3285,1.0
13.6823798,0.0001796,0.012774,,,17.0,4.153,1.0
6.88341278,0.0004874,0.020209,,,35.4,2.0674,1.0
56.4931698,0.0004119,0.019847,,,31.8,8.704,1.0
3.17275711,0.00031319999999999997,0.015736,,,30.1,5.404,0.0
4.79176993,0.00011659999999999999,0.009839,,,23.0,4.52,0.0
25.1933989,0.0004812,0.021238,,,18.0,4.62,1.0
4.029810359,0.00011109999999999999,0.009822,,,62.8,3.3316,0.0
12.3101351,0.0002637,0.016487,,,12.9,3.797,1.0
6.79164656,0.0001026,0.009257,,,18.5,3.343,1.0
11.8376933,9.290000000000001e-05,0.009122,,,12.7,3.381,1.0
18.5525162,0.0007715,0.027989,,,17.2,4.385,1.0
3.02558494,0.0001283,0.011717,,,23.8,3.0008,1.0
