kepid,is_planet,orbital_period,transit_depth,radius_ratio,stellar_radius,stellar_mass,signal_to_noise,duration_hours,mission,pl_name
5511081,1.0,44.4304059,0.0002385,0.014103,,,50.5,10.306,kepler,Kepler-338 d
5511081,1.0,9.34145925,8.170000000000001e-05,0.008438,,,29.4,6.18,kepler,Kepler-338 e
10978763,1.0,4.97760447,0.0002873,0.015682,,,27.5,2.5719,kepler,Kepler-339 b
10978763,1.0,10.55840479,0.00019419999999999998,0.012634,,,14.6,3.366,kepler,Kepler-339 d
10978763,1.0,6.98800953,0.00019319999999999998,0.012445,,,17.1,3.103,kepler,Kepler-339 c
5202905,1.0,22.8245144,0.0003227,0.016692,,,15.9,6.617,kepler,Kepler-340 c
10525027,1.0,3.27344784,0.0002625,0.014934,,,34.0,1.7292,kepler,Kepler-1049 b
11069176,1.0,15.3789014,0.0001851,0.01252,,,17.6,4.662,kepler,Kepler-1050 b
11069176,1.0,21.1285655,0.00017669999999999999,0.012237,,,12.5,3.852,kepler,Kepler-1050 c
8098728,0.0,24.4851178,0.0002638,0.021816,,,10.9,4.642,kepler,
2449431,,86.7490807,0.0005471,0.021098,,,35.7,9.179,kepler,
5631630,1.0,25.96190067,0.0003503,0.017211,,,37.5,6.2732,kepler,Kepler-1051 b
5384079,1.0,7.05675145,0.00013,0.010978,,,25.2,2.0261,kepler,Kepler-348 b
9517393,1.0,56.7769831,0.0008843,0.029059,,,33.6,6.864,kepler,Kepler-1085 c
9517393,1.0,219.3215562,0.0036287,0.055313,,,93.8,12.4124,kepler,Kepler-1085 b
4768846,0.0,1.25483232,0.0001176,0.010278,,,11.4,2.67,kepler,
9351316,1.0,18.78429232,0.0010095,0.030522,,,23.8,3.1136,kepler,Kepler-1086 b
9351316,1.0,161.515617,0.0022153000000000003,0.041208,,,25.2,6.548,kepler,Kepler-1086 c
9473078,1.0,0.693842661,4.93e-05,0.00636,,,28.9,1.6197,kepler,Kepler-1087 b
10864531,1.0,83.4887405,0.0009554,0.028709,,,24.7,6.21,kepler,Kepler-358 c
12116380,1.0,4.3394569,0.00033739999999999996,0.019041,,,31.6,2.3652,kepler,Kepler-1123 b
2556650,1.0,2.852348262,0.0014029000000000001,0.035061,,,33.3,0.7051,kepler,Kepler-1124 b
3327993,0.0,2.11552348,0.0003592,0.206384,,,28.9,6.712,kepler,
5211199,1.0,4.5620407,8.159999999999999e-05,0.010314,,,22.8,2.8521,kepler,Kepler-1800 b
5211199,,6.68231249,4.8700000000000005e-05,0.007642,,,12.3,3.251,kepler,
8804455,,7.5966998,0.0001275,0.011117,,,24.5,3.667,kepler,
8804455,0.0,2.392630668,0.0001015,0.011196,,,20.5,1.3705,kepler,
11520459,,8.46354384,0.0007922000000000001,0.025894,,,26.1,1.4078,kepler,
10600955,1.0,65.6480892,0.0005887,0.028896,,,22.0,5.746,kepler,Kepler-1151 b
10801100,0.0,102.653705,0.0006873,0.211178,,,82.1,53.5887,kepler,
4473226,1.0,14.83340944,0.000783,0.025764,,,19.1,3.927,kepler,Kepler-1682 b
8914779,0.0,0.987338654,2.65e-05,0.004734,,,25.0,2.591,kepler,
6780158,0.0,2.464160779,0.0001167,0.179594,,,27.3,2.427,kepler,
2854181,1.0,101.1323475,0.0015029000000000002,0.034853,,,25.7,4.366,kepler,Kepler-1810 b
10010440,1.0,53.5991459,0.0005231,0.022119,,,23.1,6.811,kepler,Kepler-1184 b
11718144,1.0,16.4581861,0.0004358,0.018826,,,22.4,1.9637,kepler,Kepler-1821 b
4247991,1.0,104.3519624,0.00024380000000000002,0.014651,,,15.8,3.695,kepler,Kepler-1185 b
10132832,1.0,16.07673148,0.000488,0.020172,,,19.3,2.205,kepler,Kepler-1186 b
3219995,1.0,18.87058705,0.000588,0.025771,,,28.5,3.4701,kepler,Kepler-1187 b
6062929,1.0,22.1334224,0.0006546,0.022996,,,16.3,2.049,kepler,Kepler-1822 b
7504778,1.0,17.1369408,0.0003621,0.017456,,,25.4,6.416,kepler,Kepler-1188 b
10202759,0.0,0.872952088,0.0001373,0.112178,,,41.6,1.4499,kepler,
5007345,1.0,7.01074295,0.00022280000000000002,0.013898,,,21.3,2.1787,kepler,Kepler-1225 b
12120484,1.0,17.2922631,0.0002031,0.015049,,,23.7,7.042,kepler,Kepler-1226 b
6429812,1.0,94.289223,0.0005053999999999999,0.021415,,,22.5,4.102,kepler,Kepler-1227 b
10024051,1.0,0.577369336,0.0004004,0.01816,,,68.3,1.0852,kepler,Kepler-1228 b
8073806,1.0,11.96407399,0.0007842000000000001,0.030548,,,22.9,4.526,kepler,Kepler-1835 b
10419312,0.0,2.493237866,0.0002592,0.021013,,,20.7,2.644,kepler,
3122913,1.0,11.60653061,0.0007717000000000001,0.024534,,,17.8,2.194,kepler,Kepler-1845 b
9229657,1.0,2.66831274,0.00026619999999999997,0.015027,,,23.3,2.4141,kepler,Kepler-1257 b
11752632,1.0,0.984941669,8.14e-05,0.008209,,,22.9,1.9724,kepler,Kepler-1258 b
10028535,1.0,0.663085361,0.0003227,0.019059,,,35.3,1.1522,kepler,Kepler-1259 b
7047207,1.0,19.1187425,0.0002175,0.014589,,,20.5,6.805,kepler,Kepler-1260 b
5212220,0.0,1.08749101,0.0001264,0.014029,,,33.5,1.6192,kepler,
6528464,1.0,12.58229808,0.0001187,0.009854,,,62.1,6.375,kepler,Kepler-449 b
7673841,1.0,5.34182466,7.05e-05,0.007643,,,19.2,3.577,kepler,Kepler-392 b
7673841,1.0,10.42317343,7.120000000000001e-05,0.008625,,,11.2,2.341,kepler,Kepler-392 c
7673841,,7.87845756,4.41e-05,0.00628,,,10.5,3.912,kepler,
9827149,1.0,2.131945045,0.0002694,0.014975,,,22.9,1.8061,kepler,Kepler-1282 b
5546691,1.0,12.9462567,0.00016869999999999998,0.011943,,,15.7,9.568,kepler,Kepler-1283 b
10586004,1.0,82.2001239,0.0002339,0.013819,,,47.9,10.627,kepler,Kepler-129 c
12156347,1.0,5.77957133,0.00039660000000000004,0.023676,,,18.9,2.5213,kepler,Kepler-1687 b
7375795,0.0,0.691666384,3.5600000000000005e-05,0.005641,,,20.8,1.9603,kepler,
7211221,1.0,5.62154315,0.00017230000000000001,0.013022,,,35.3,2.4143,kepler,Kepler-831 b
7025526,0.0,1.074106954,6.45e-05,0.00709,,,48.5,1.9797,kepler,
11512246,1.0,10.74241765,0.0004152,0.018486,,,95.4,6.0633,kepler,Kepler-23 c
9451127,0.0,5.117401517,0.062929,0.247032,,,456.6,4.3056,kepler,
9446824,0.0,4.20233673,0.045982,0.197,,,258.8,3.6973,kepler,
12120943,,8.98128472,0.004924,0.064401,,,76.6,5.0397,kepler,
9761199,0.0,0.692015479,0.004518100000000001,0.355752,,,163.4,1.1315,kepler,
7751571,0.0,17.0421346,0.0036166999999999996,0.060851,,,108.9,7.507,kepler,
9579499,0.0,7.94671044,0.006084399999999999,0.357845,,,165.3,2.8419,kepler,
11913013,0.0,3.74781242,0.005367,0.348356,,,44.8,5.241,kepler,
10810838,1.0,56.35407916,0.001037,0.033885,,,59.4,3.4449,kepler,Kepler-482 b
7672940,0.0,1064.2680956,0.022771700000000002,0.141743,,,1171.2,11.5521,kepler,
5270698,0.0,3.964333304,0.0258862,0.14653,,,408.5,4.7136,kepler,
5024450,0.0,1.525924389,0.024627200000000002,0.430772,,,423.9,3.15998,kepler,
5282049,,5.910371418,0.0172192,0.120663,,,990.3,3.88962,kepler,
5282049,0.0,5.91039905,,,,,,3.85,kepler,
5475431,,0.917568975,0.015805,0.122207,,,128.1,2.0654,kepler,
5283458,,30.69395532,0.018121,0.123454,,,196.6,2.9512,kepler,
9940565,0.0,2.139325409,0.0068978,0.159601,,,164.4,2.8056,kepler,
5477805,0.0,5.00673576,0.00019119999999999999,0.013235,,,26.6,1.9398,kepler,
10055126,1.0,9.17617167,0.00020690000000000001,0.01313,,,34.3,4.2642,kepler,Kepler-311 b
10055126,1.0,19.7383992,0.0001681,0.01279,,,20.3,4.894,kepler,Kepler-311 c
5972334,1.0,2.418406841,0.0006654,0.023206,,,69.1,2.0744,kepler,Kepler-487 d
10055126,1.0,232.040326,0.0002908,0.016278,,,15.2,12.235,kepler,Kepler-311 d
5009743,1.0,41.6980186,0.00044080000000000004,0.019191,,,43.4,5.7047,kepler,Kepler-906 b
5474733,0.0,0.883778461,0.00012009999999999999,0.010498,,,31.7,1.6339,kepler,
6975615,0.0,2.065351521,0.00017319999999999998,0.012596,,,25.3,2.661,kepler,
7137725,0.0,2.253551793,0.0001196,0.010887,,,42.1,3.66,kepler,
7220429,1.0,8.03753796,0.0002865,0.017584,,,31.1,2.9118,kepler,Kepler-931 b
7222086,,2.43902575,8.25e-05,0.008574,,,20.5,1.1598,kepler,
10019708,1.0,3.268695042,0.0100914,0.091563,,,1429.9,3.45188,kepler,Kepler-490 b
7304449,1.0,1.538180949,0.000841,0.033564,,,47.7,1.2635,kepler,Kepler-1650 b
7380829,0.0,3.17463577,0.0004059,0.085673,,,83.1,10.988,kepler,
5565497,0.0,1.412526202,0.00015030000000000002,0.176301,,,70.6,5.49,kepler,
6504954,1.0,130.3543929,0.0051287,0.06946,,,103.7,6.474,kepler,Kepler-952 b
4144231,0.0,22.91339043,0.005407,0.36804,,,86.9,3.94,kepler,
8552719,1.0,88.40678718,0.0017244,0.03884,,,328.0,12.3079,kepler,Kepler-953 b
8552719,0.0,1.546222068,4.94e-05,0.00654,,,56.6,7.998,kepler,
10723750,1.0,50.79034648,0.0056711,0.069067,,,508.8,10.8474,kepler,Kepler-117 c
8552719,1.0,9.10969334,0.0001264,0.011234,,,47.8,5.3181,kepler,Kepler-953 c
4157325,1.0,12.20951755,0.0005381,0.023354,,,45.5,4.1808,kepler,Kepler-416 c
4157325,1.0,3.07644709,0.00021669999999999998,0.01442,,,29.3,2.6326,kepler,Kepler-416 d
4157325,0.0,24.8434837,0.0002174,0.01415,,,14.2,4.8,kepler,
3648437,,17.50441726,0.0007254,0.024535,,,47.5,4.2585,kepler,
7286173,1.0,56.4349933,0.00058,0.021706,,,47.7,4.7381,kepler,Kepler-986 b
9595827,1.0,3.905081685,0.0213405,0.13191,,,1315.8,2.8213,kepler,Kepler-71 b
11126381,1.0,33.7888028,0.0006492000000000001,0.023375,,,36.0,5.496,kepler,Kepler-1673 b
5202905,1.0,14.8444836,0.00017790000000000001,0.012341,,,10.5,6.091,kepler,Kepler-340 b
9072190,1.0,49.1011093,0.0008456000000000001,0.027082,,,39.7,6.341,kepler,Kepler-1018 b
4242147,,28.78270955,0.0008645,0.025875,,,40.1,3.451,kepler,
5396122,0.0,15.44428875,0.0035962,0.347304,,,44.9,2.0791,kepler,
4545187,1.0,41.0081117,0.0010045,0.034114,,,43.9,4.376,kepler,Kepler-121 c
4945877,,1.339670241,2.86e-05,0.005163,,,21.7,1.895,kepler,
10190777,1.0,1.411230023,0.0003882,0.021233,,,89.3,1.4325,kepler,Kepler-1019 b
5384079,1.0,17.2653659,6.790000000000001e-05,0.007577,,,13.9,5.02,kepler,Kepler-348 c
9839821,1.0,34.8536903,0.0007677000000000001,0.025958,,,27.0,5.333,kepler,Kepler-1052 b
9839821,1.0,180.921729,0.0007423999999999999,0.02485,,,16.2,8.99,kepler,Kepler-1052 c
4833421,1.0,37.9962369,0.0004037,0.018389,,,37.8,6.7751,kepler,Kepler-122 e
4056616,1.0,2.41434868,0.000191,0.012299,,,30.0,1.2701,kepler,Kepler-1053 b
6707908,,2.466070972,0.0007045,0.251698,,,42.6,1.9559,kepler,
11298815,0.0,5.73865933,0.0006886,0.033126,,,40.1,4.051,kepler,
10864531,1.0,34.0607677,0.0008189,0.028882,,,20.5,2.471,kepler,Kepler-358 b
2853780,,6.2141496,0.0001834,0.0124,,,53.4,10.141,kepler,
6383785,1.0,5.640676975,0.0014533,0.034594,,,145.9,2.8354,kepler,Kepler-501 b
9472000,1.0,31.5888979,0.00036060000000000004,0.01735,,,27.3,3.438,kepler,Kepler-1790 b
7097965,1.0,7.72085047,0.000267,0.019674,,,25.0,1.8264,kepler,Kepler-1791 b
3967326,1.0,4.19577385,0.0008742,0.027507,,,23.3,2.1557,kepler,Kepler-1792 b
8260234,0.0,5.71483873,0.00028619999999999996,0.015242,,,18.0,2.748,kepler,
5546761,1.0,17.6700291,0.00034839999999999996,0.021247,,,25.0,6.693,kepler,Kepler-1125 b
8478994,1.0,39.79220077,0.0006104,0.022303,,,179.5,4.466,kepler,Kepler-37 d
5467124,0.0,2.84573962,0.0002117,0.014011,,,83.9,7.28,kepler,
9205938,1.0,108.593113,0.0003382,0.016727,,,24.3,7.989,kepler,Kepler-1126 b
9205938,1.0,199.66876,0.0002519,0.014438,,,13.9,8.996,kepler,Kepler-1126 c
11358389,1.0,10.66489514,0.0002926,0.015773,,,25.3,3.159,kepler,Kepler-365 b
11358389,1.0,17.7838298,0.0002471,0.014378,,,18.7,3.997,kepler,Kepler-365 c
9757613,1.0,12.282998287,0.0027947,0.048233,,,137.2,2.7096,kepler,Kepler-26 b
2854181,,12.834857,0.0002939,0.015581,,,9.4,2.092,kepler,
8963721,0.0,1.811460943,0.0004285,0.025677,,,83.9,5.065,kepler,
9635510,0.0,2.35197616,0.000268,0.193452,,,31.7,5.304,kepler,
8076630,0.0,0.861643331,0.0002325,0.025042,,,41.7,2.4318,kepler,
10723367,1.0,19.9865916,0.000648,0.031224,,,21.8,4.391,kepler,Kepler-375 c
10723367,1.0,12.12580644,0.0003275,0.018511,,,14.0,3.289,kepler,Kepler-375 b
10684670,1.0,3.78861833,0.00014340000000000002,0.010833,,,18.2,2.808,kepler,Kepler-1189 b
7021681,1.0,27.52194772,0.0023128000000000003,0.044275,,,106.5,4.047,kepler,Kepler-505 b
11495458,1.0,10.45839865,0.00030680000000000003,0.015375,,,18.6,3.154,kepler,Kepler-1190 b
9003401,1.0,21.1033014,0.0001925,0.012695,,,21.3,2.059,kepler,Kepler-1823 b
10481045,0.0,2.03743942,0.0001125,0.009757,,,16.0,3.103,kepler,
5978559,1.0,95.6114617,0.0004874,0.020097,,,21.6,7.489,kepler,Kepler-1824 b
5978559,,36.2530992,0.00015209999999999998,0.012116,,,8.3,4.73,kepler,
5383248,1.0,16.23847733,0.0006467,0.025459,,,125.8,3.9699,kepler,Kepler-96 b
3234598,1.0,12.90467523,0.0004124,0.018884,,,21.2,3.28,kepler,Kepler-383 b
3234598,1.0,31.2012202,0.0003601,0.018653,,,13.7,4.077,kepler,Kepler-383 c
8611832,1.0,22.5968256,0.0001429,0.010811,,,22.2,6.179,kepler,Kepler-384 b
8611832,1.0,45.3486381,0.0001629,0.013356,,,15.9,4.858,kepler,Kepler-384 c
5621586,1.0,5.25419589,0.0004618,0.019706,,,26.1,2.9878,kepler,Kepler-1836 b
9210387,1.0,5.90608902,0.0003407,0.016855,,,9.3,2.409,kepler,Kepler-1837 b
9964748,0.0,1.183818383,8.43e-05,0.008438,,,12.7,1.393,kepler,
11179076,1.0,48.4313003,0.0008864,0.03163,,,17.3,4.03,kepler,Kepler-1261 b
5959719,1.0,6.73808701,9.290000000000001e-05,0.008644,,,14.4,2.591,kepler,Kepler-390 b
5959719,1.0,13.0600399,0.0001068,0.009582,,,12.5,2.851,kepler,Kepler-390 c
5544903,0.0,7.57571414,0.0004185,0.019126,,,12.8,2.357,kepler,
10407054,0.0,0.933754669,8.93e-05,0.00931,,,43.2,4.048,kepler,
5542983,0.0,4.76887671,0.0001158,0.01042,,,20.0,1.672,kepler,
10468885,1.0,0.664074145,0.0002126,0.013695,,,20.9,1.0925,kepler,Kepler-1284 b
12016267,,22.7909233,5.36e-05,0.007715,,,19.4,9.565,kepler,
5513897,0.0,0.755109106,0.000106,0.009553,,,34.0,2.967,kepler,
6765135,,175.603366,0.0005068,0.026036,,,14.7,9.543,kepler,
8212002,1.0,14.7966306,5.61e-05,0.006866,,,22.4,5.613,kepler,Kepler-1285 b
8212002,,9.5539134,2.68e-05,0.004735,,,13.1,5.261,kepler,
8004903,1.0,11.25401871,0.00043339999999999996,0.019863,,,17.0,4.759,kepler,Kepler-1286 b
8953257,0.0,3.221785738,0.046379,0.220219,,,336.4,3.3411,kepler,
8971432,0.0,0.6243875,0.0368547,0.436347,,,628.3,1.92102,kepler,
9278553,0.0,18.610092584,0.0508335,0.56769,,,1309.3,4.98308,kepler,
9143254,0.0,1.137525054,0.018006099999999997,0.417737,,,633.1,2.68228,kepler,
8949247,0.0,23.799939273,0.0601864,0.495144,,,2065.8,5.02319,kepler,
9346253,0.0,34.064566412,0.0284504,0.159817,,,1305.9,9.6114,kepler,
7838655,0.0,2.113202658,0.0021048,2.216856,,,97.2,3.5234,kepler,
11702948,0.0,9.771462706,0.0069332,0.108981,,,215.0,1.767,kepler,
9512981,,281.5628889,0.021012,0.127752,,,237.1,8.853,kepler,
7770450,0.0,1.157808038,0.0008667000000000001,0.236655,,,78.8,3.6705,kepler,
9851226,0.0,8.48031942,0.0014267000000000001,0.041943,,,92.8,7.297,kepler,
7543649,0.0,3.582076914,0.0015344,0.049191,,,138.4,4.4228,kepler,
9480310,1.0,15.43400996,0.0017859,0.04136,,,59.7,4.2572,kepler,Kepler-1668 b
9651668,1.0,2.684328541,0.0181365,0.121923,,,2833.1,2.69382,kepler,Kepler-423 b
8053552,0.0,29.481061268,0.0118709,0.168781,,,332.0,3.6636,kepler,
8111381,0.0,2.233799622,0.0026585,0.309919,,,228.9,3.04,kepler,
5444549,0.0,31.13862664,0.011427,0.117961,,,163.7,5.2482,kepler,
7984047,,77.63424586,0.016612,0.113974,,,185.5,4.1002,kepler,
7951018,1.0,52.75878505,0.0058058,0.070522,,,265.4,6.6517,kepler,Kepler-890 b
12644769,0.0,41.077590334,0.134484,0.342658,,,5518.2,6.20583,kepler,
10963065,1.0,2.465024332,3.07e-05,0.005276,,,23.2,1.262,kepler,Kepler-408 b
6268648,1.0,15.86624787,7.73e-05,0.009192,,,28.4,4.25,kepler,Kepler-907 b
6268648,,94.094392,4.66e-05,0.006318,,,10.6,10.833,kepler,
6268648,,20.605501,3.71e-05,0.005962,,,11.1,3.793,kepler,
10514429,0.0,20.7191626,0.0001844,0.012379,,,8.9,3.912,kepler,
4278221,1.0,1.340596782,0.0001075,0.009466,,,37.6,1.6484,kepler,Kepler-908 b
7386827,1.0,10.4188915,0.00067,0.027287,,,42.1,3.0069,kepler,Kepler-1765 b
7522911,1.0,20.4998763,0.0004378,0.023842,,,21.1,6.501,kepler,Kepler-1670 b
7626370,1.0,1.921437488,0.0002787,0.019017,,,56.7,1.9046,kepler,Kepler-932 b
7703955,1.0,96.109323,0.0009823,0.036533,,,28.7,9.877,kepler,Kepler-315 b
7703955,1.0,265.47847,0.0010407,0.038304,,,18.1,10.28,kepler,Kepler-315 c
7750419,,32.7737631,0.0005645,0.029843,,,21.7,3.416,kepler,
7768952,0.0,22.4685309,0.0002423,0.055617,,,21.3,3.034,kepler,
5731623,,3.261759866,0.0038761,0.077582,,,190.4,1.7593,kepler,
6153672,0.0,3.364425589,0.004843,0.671549,,,32.0,1.3261,kepler,
9674608,0.0,2.972047661,0.005945,0.318687,,,20.0,1.198,kepler,
10019399,0.0,11.805707539,0.0020521,0.089511,,,124.9,2.0494,kepler,
10676014,1.0,16.78175788,0.000908,0.027823,,,118.8,3.7386,kepler,Kepler-954 b
6867766,0.0,12.964717746,0.0037329,0.353935,,,183.3,1.8303,kepler,
4149450,1.0,3.215109385,0.000158,0.015061,,,53.3,4.365,kepler,Kepler-1772 b
9115681,0.0,1.86390886,0.0001761,0.211237,,,18.3,4.414,kepler,
9520838,1.0,105.3035093,0.0013622,0.033268,,,40.6,6.214,kepler,Kepler-987 b
8167996,1.0,2.549562652,0.0004951,0.020119,,,43.7,1.6999,kepler,Kepler-327 b
8167996,1.0,13.96950181,0.00111,0.036995,,,37.0,1.5871,kepler,Kepler-327 d
8167996,1.0,5.21230171,0.00043,0.018794,,,29.3,2.098,kepler,Kepler-327 c
6773862,1.0,17.76076524,0.0012872,0.034334,,,42.6,1.6679,kepler,Kepler-988 b
9651234,1.0,96.9151707,0.0008627999999999999,0.027419,,,53.4,6.065,kepler,Kepler-1020 b
7045496,1.0,13.47472742,0.0007296000000000001,0.02444,,,25.3,2.5995,kepler,Kepler-1021 b
10005788,1.0,10.99470891,0.0008847000000000001,0.026796,,,32.7,1.5929,kepler,Kepler-1022 b
5213902,0.0,1.194812329,0.0001895,0.012883,,,41.2,1.3777,kepler,
2832589,1.0,10.84969477,0.0011221,0.031398,,,43.5,3.474,kepler,Kepler-1978 b
2832589,,2.433703498,0.0002583,0.019596,,,10.2,0.975,kepler,
7810483,1.0,29.92208104,0.0003453,0.017282,,,37.6,2.7716,kepler,Kepler-1676 b
8492026,1.0,4.30656389,0.000257,0.017299,,,39.8,4.1107,kepler,Kepler-1054 b
8750043,1.0,2.29503515,0.00017209999999999998,0.011933,,,11.6,1.654,kepler,Kepler-1055 b
9973109,1.0,27.495634,0.00048330000000000004,0.021247,,,24.7,4.858,kepler,Kepler-1056 b
9973109,,16.0988294,0.0001602,0.011509,,,10.9,5.686,kepler,
6226290,1.0,14.08826442,0.0008893999999999999,0.027205,,,34.2,4.1847,kepler,Kepler-1057 b
9349482,1.0,110.9643706,0.0012832,0.035366,,,42.1,12.831,kepler,Kepler-1058 b
6356207,1.0,3.76417012,0.0005584,0.021335,,,27.2,2.0111,kepler,Kepler-1059 b
6768394,1.0,7.1329472,0.000145,0.011502,,,27.2,4.368,kepler,Kepler-60 b
6768394,1.0,8.91901228,0.0001806,0.012857,,,29.6,4.141,kepler,Kepler-60 c
6768394,1.0,11.8984948,0.0001309,0.011851,,,15.9,3.015,kepler,Kepler-60 d
6922710,1.0,23.1274171,0.0001573,0.012395,,,20.9,4.901,kepler,Kepler-1088 b
12164770,0.0,2.63009438,0.00038889999999999997,0.21442,,,69.4,11.226,kepler,
9541322,0.0,9.40527028,0.00047089999999999995,0.233462,,,20.7,2.076,kepler,
6383785,1.0,3.62275506,0.0001806,0.012192,,,22.3,2.7868,kepler,Kepler-501 c
11358389,,28.2251049,0.00020130000000000001,0.01426,,,8.9,2.354,kepler,
7204981,1.0,5.1233204,0.00028619999999999996,0.015347,,,25.1,2.7466,kepler,Kepler-1127 b
7906739,0.0,7.01476115,0.00012209999999999999,0.01076,,,27.5,3.945,kepler,
4370527,1.0,61.6174528,0.0013507,0.033006,,,19.5,3.816,kepler,Kepler-1128 b
6041734,1.0,24.3398202,0.0007773,0.031817,,,27.8,3.891,kepler,Kepler-1129 b
8478994,1.0,21.30181863,8.73e-05,0.008442,,,32.4,3.8763,kepler,Kepler-37 c
6041734,1.0,76.5369531,0.0006522,0.023329,,,17.7,5.574,kepler,Kepler-1129 c
5005121,1.0,76.421501,0.0005784,0.021656,,,23.9,7.218,kepler,Kepler-1811 b
8229458,1.0,1.646801683,0.00028419999999999997,0.01543,,,25.2,1.1966,kepler,Kepler-1152 b
4077901,0.0,12.1097626,0.0001139,0.013495,,,28.2,10.174,kepler,
5125347,1.0,7.16520428,0.00043380000000000003,0.019138,,,17.6,1.705,kepler,Kepler-1812 b
9757613,1.0,17.25121397,0.0020548000000000003,0.044983,,,68.6,2.0371,kepler,Kepler-26 c
9336200,1.0,1.755843555,0.000386,0.021444,,,25.1,1.9425,kepler,Kepler-1153 b
4770617,1.0,5.18560081,0.0002526,0.014547,,,27.6,4.054,kepler,Kepler-1154 b
7746958,,1.204686597,0.00023319999999999998,0.014218,,,10.8,0.823,kepler,
7120108,1.0,1.025857984,0.00027069999999999997,0.016977,,,36.0,0.8069,kepler,Kepler-1825 b
10730703,1.0,5.60013327,0.0003292,0.01622,,,22.8,2.6508,kepler,Kepler-1191 b
8007644,1.0,25.2034128,0.0006971,0.024063,,,22.3,4.515,kepler,Kepler-1192 b
11192235,1.0,1.615357809,0.0004996,0.025766,,,31.2,1.1435,kepler,Kepler-1826 b
7021681,,13.6032081,0.0001805,0.013466,,,9.4,2.592,kepler,
8582291,0.0,2.4681015,0.0001728,0.012797,,,22.1,2.83,kepler,
9654468,1.0,47.7052566,0.0011615,0.039415,,,22.8,5.959,kepler,Kepler-1684 b
10027247,1.0,86.829519,0.000751,0.0332,,,15.1,7.464,kepler,Kepler-1229 b
6343170,1.0,9.95667035,0.0005868,0.028013,,,16.8,3.534,kepler,Kepler-1230 b
7107802,1.0,10.41728722,0.00021040000000000002,0.013087,,,20.3,4.125,kepler,Kepler-1231 b
11807274,1.0,7.81285862,0.00011729999999999999,0.009941,,,32.3,4.098,kepler,Kepler-50 b
7107802,,5.4675514,8.72e-05,0.008485,,,10.4,3.283,kepler,
8838950,,2.27050106,0.0001067,0.009599,,,15.9,1.903,kepler,
8631504,1.0,14.8200596,0.0001849,0.011998,,,21.9,3.902,kepler,Kepler-1846 b
8110767,1.0,20.49041,0.0006617999999999999,0.023227,,,23.3,4.369,kepler,Kepler-1685 b
5471574,0.0,0.962827066,8.63e-05,0.088515,,,28.7,4.48,kepler,
6528464,1.0,33.67280658,0.0001709,0.011948,,,61.2,8.2267,kepler,Kepler-449 c
6767840,1.0,8.679037,0.0003016,0.015997,,,19.9,2.864,kepler,Kepler-1262 b
8379705,1.0,11.1296971,0.000371,0.018314,,,14.7,2.942,kepler,Kepler-1847 b
8836888,0.0,7.10397925,0.0003705,0.017508,,,16.8,1.5398,kepler,
8883329,1.0,9.18244299,8.759999999999999e-05,0.008634,,,20.3,4.318,kepler,Kepler-393 b
8883329,1.0,14.6134781,7.28e-05,0.007832,,,15.2,5.266,kepler,Kepler-393 c
11133306,1.0,41.74598855,0.0004218,0.018741,,,110.5,4.6125,kepler,Kepler-509 b
3644653,0.0,119.682075,0.0017040999999999998,0.305437,,,38.1,31.28,kepler,
12120307,1.0,8.00504749,0.0001875,0.012616,,,15.6,3.32,kepler,Kepler-394 b
12120307,1.0,12.13070414,0.00021119999999999998,0.013392,,,15.3,3.843,kepler,Kepler-394 c
12120307,1.0,5.61357653,0.00016230000000000001,0.011749,,,15.2,2.905,kepler,Kepler-394 d
9002237,0.0,4.350087749,0.023593,0.23804,,,192.2,2.6428,kepler,
9288786,0.0,1.744101106,0.0096814,0.093903,,,152.6,1.5497,kepler,
11512246,1.0,15.27443889,0.00020669999999999998,0.013073,,,40.3,6.0765,kepler,Kepler-23 d
8958035,0.0,7.981187121,0.0076095,0.17359,,,202.1,1.8071,kepler,
9040849,0.0,4.118775582,0.0026477,0.051192,,,125.6,3.76,kepler,
9202151,,1.694740233,0.0014468,0.036824,,,92.3,1.6864,kepler,
11858748,0.0,1.780984316,0.0005909,0.024527,,,46.0,2.173,kepler,
7761545,1.0,85.3514875,0.0046746999999999995,0.06161,,,142.8,6.7504,kepler,Kepler-857 b
8323753,0.0,6.71425632,0.0002835,0.020096,,,46.5,3.339,kepler,
7499398,,23.02028478,0.0050778,0.072584,,,97.2,3.544,kepler,
12365184,1.0,69.72646639,0.0044912,0.061648,,,300.7,3.7177,kepler,Kepler-419 b
4770365,1.0,1.609321941,0.0007285,0.023817,,,35.3,1.6067,kepler,Kepler-1669 c
4770365,1.0,9.51220046,0.0011694000000000001,0.030147,,,31.9,2.9497,kepler,Kepler-1669 b
9899355,0.0,1.332564478,0.0010715,0.282065,,,119.6,6.0325,kepler,
12644774,0.0,41.0772969,0.0012167999999999999,0.03173,,,28.8,5.525,kepler,
9902856,0.0,135.9121619,0.010188,0.383715,,,99.5,5.628,kepler,
5371776,1.0,3.295701024,0.0017457,0.037296,,,114.7,1.8268,kepler,Kepler-304 b
5371776,1.0,9.65349016,0.0013085999999999998,0.031946,,,63.1,2.9029,kepler,Kepler-304 d
7972785,0.0,7.300735516,0.013051700000000001,0.107197,,,1640.0,5.78725,kepler,
